pickup_datetime,passenger_count,trip_distance_mi,fare_amount,tip_amount,total_amount
2013-02-08T09:33,1,0.75,5.0,1.0,6.5
2013-02-08T09:32,1,0.93,5.5,0.0,6.0
2013-02-10T21:22,1,3.39,12.0,3.12,16.12
2013-02-10T21:18,5,3.05,11.5,0.0,12.5
2013-02-10T21:25,2,0.98,5.5,1.2,7.7
2013-02-10T21:21,1,1.36,6.5,0.0,7.5
2013-02-08T09:26,6,2.02,9.0,2.25,11.75
2013-02-10T20:56,1,5.1,24.0,0.0,25.0
2013-02-08T09:23,1,3.7,14.5,2.9,17.9
2013-02-10T21:30,1,9.66,27.5,5.6,38.9
2013-02-05T19:32,5,0.35,4.0,1.0,6.5
2013-02-08T09:45,1,0.98,6.0,0.0,6.5
2013-02-08T09:37,1,2.06,11.0,0.0,11.5
2013-02-08T09:35,3,1.73,10.5,0.0,11.0
2013-02-05T19:11,6,4.32,18.5,0.0,20.0
2013-02-05T19:22,1,2.94,11.0,2.0,14.5
2013-02-10T21:40,3,1.74,8.0,1.7,10.7
2013-02-08T09:24,2,9.9,30.5,6.1,41.9
2013-02-08T09:48,1,0.9,6.5,0.0,7.0
2013-02-08T09:39,6,1.57,8.0,1.0,9.5
2013-02-10T21:33,1,3.46,14.5,3.0,18.5
2013-02-10T21:29,2,3.49,14.5,0.0,15.5
2013-02-05T19:17,1,2.35,13.0,0.0,14.5
2013-02-10T21:45,1,1.65,8.5,2.7,12.2
2013-02-05T19:34,1,0.7,5.0,0.0,6.5
2013-02-10T21:30,1,3.92,15.0,0.0,16.0
2013-02-05T19:15,2,2.37,13.5,0.0,15.0
2013-02-08T09:45,1,1.37,7.0,1.4,8.9
2013-02-05T19:16,1,3.64,13.5,2.9,17.9
2013-02-10T21:27,1,0.69,4.5,1.0,6.5
2013-02-10T21:17,1,2.74,11.5,1.5,14.0
2013-02-08T09:32,4,0.63,5.0,1.0,6.5
2013-02-05T19:18,5,2.86,12.0,0.0,13.5
2013-02-08T09:42,1,0.65,6.5,1.3,8.3
2013-02-05T19:11,2,4.08,16.5,3.5,21.5
2013-02-08T10:02,6,1.57,9.0,0.0,9.5
2013-02-05T19:41,1,1.62,7.5,2.12,11.12
2013-02-05T19:33,1,1.13,10.0,1.5,13.0
2013-02-05T19:32,5,2.79,12.5,2.7,16.7
2013-02-10T22:21,2,0.68,5.0,1.0,7.0
2013-02-10T22:06,1,3.59,16.0,2.0,19.0
2013-02-08T10:08,1,1.59,8.0,1.0,9.5
2013-02-05T19:34,1,2.74,11.0,2.4,14.9
2013-02-08T10:09,6,0.93,7.0,1.75,9.25
2013-02-08T09:48,1,3.39,18.0,3.6,22.1
2013-02-05T19:43,1,0.54,5.5,0.0,7.0
2013-02-05T19:39,1,1.94,8.0,0.0,9.5
2013-02-10T22:17,1,1.41,8.0,1.7,10.7
2013-02-05T19:44,1,0.82,5.0,1.2,7.7
2013-02-05T19:40,1,1.12,6.0,2.1,9.6
2013-02-05T19:39,5,1.73,8.0,0.0,9.5
2013-02-05T19:44,1,0.52,4.0,0.0,5.5
2013-02-05T19:42,5,1.95,7.5,1.7,10.7
2013-02-05T19:32,1,2.25,10.0,2.88,14.38
2013-02-08T10:15,1,0.93,5.5,1.0,7.0
2013-02-10T22:11,1,2.45,10.5,2.75,14.25
2013-02-10T22:07,1,3.44,13.5,0.0,14.5
2013-02-10T22:21,1,2.05,8.0,1.7,10.7
2013-02-10T22:40,1,1.29,7.0,1.0,9.0
2013-02-05T18:37,1,5.23,22.0,0.0,23.5
2013-02-10T20:26,2,1.46,7.0,0.0,8.0
2013-02-08T08:54,1,1.38,9.0,1.8,11.3
2013-02-08T08:48,4,7.4,23.0,6.9,35.2
2013-02-10T20:07,2,7.44,25.5,0.0,26.5
2013-02-10T20:19,1,5.81,19.0,3.9,23.9
2013-02-10T20:35,2,1.07,5.5,1.2,7.7
2013-02-10T20:21,1,5.43,18.0,3.7,22.7
2013-02-08T09:23,6,1.79,13.5,1.0,15.0
2013-02-08T09:37,1,1.78,8.5,0.0,9.0
2013-02-08T09:35,1,1.76,9.0,1.0,10.5
2013-02-05T19:16,1,2.37,10.5,2.0,14.0
2013-02-05T19:21,5,2.54,10.0,0.0,11.5
2013-02-08T09:43,1,1.43,6.5,0.0,7.0
2013-02-05T19:33,1,3.37,14.0,2.0,17.5
2013-02-05T19:37,3,2.11,9.0,0.0,10.5
2013-02-10T22:11,1,11.69,32.0,6.5,44.3
2013-02-10T22:17,2,3.14,11.5,0.0,12.5
2013-02-10T22:19,3,3.07,11.5,0.0,12.5
2013-02-05T19:41,1,1.6,7.0,0.0,8.5
2013-02-10T22:10,4,2.98,14.0,0.0,15.0
2013-02-05T19:40,3,2.41,10.0,0.0,11.5
2013-02-05T19:36,1,4.03,14.0,1.5,17.0
2013-02-08T10:09,2,1.65,9.0,1.8,11.3
2013-02-08T10:12,2,1.15,7.5,1.0,9.0
2013-02-08T09:58,5,3.26,12.0,0.0,12.5
2013-02-08T09:55,2,2.37,15.5,2.0,18.0
2013-02-08T10:14,1,0.91,6.0,0.0,6.5
2013-02-08T10:04,1,2.15,12.0,2.4,14.9
2013-02-08T10:19,1,0.61,5.5,1.38,7.38
2013-02-08T10:12,2,1.61,8.0,0.0,8.5
2013-02-08T10:07,1,1.99,11.0,2.2,13.7
2013-02-08T10:13,1,1.27,8.0,2.0,10.5
2013-02-08T10:15,1,1.18,7.5,0.0,8.0
2013-02-10T22:20,2,1.25,8.0,0.0,9.0
2013-02-10T22:27,2,1.33,6.5,1.4,8.9
2013-02-10T22:24,1,1.18,5.5,0.0,6.5
2013-02-05T19:42,1,1.51,7.0,1.6,10.1
2013-02-05T19:50,1,0.98,5.0,0.0,6.5
2013-02-08T09:50,1,4.24,17.0,0.0,17.5
2013-02-05T19:37,1,2.54,10.5,0.0,12.0
2013-02-05T19:35,5,2.34,10.5,2.3,14.3
2013-02-10T22:25,5,1.23,7.0,1.5,9.5
2013-02-10T22:14,2,4.31,14.5,1.55,17.05
2013-02-05T19:41,1,1.06,6.0,0.0,7.5
2013-02-10T22:09,2,4.44,15.5,4.8,21.3
2013-02-08T10:10,1,1.98,8.0,0.0,8.5
2013-02-10T22:12,2,3.73,15.0,3.1,19.1
2013-02-10T22:18,2,1.9,8.5,0.0,9.5
2013-02-08T10:00,1,2.05,13.0,3.25,16.75
2013-02-08T10:16,1,1.07,6.0,0.0,6.5
2013-02-08T10:16,1,0.46,4.5,1.0,6.0
2013-02-08T09:58,1,0.23,15.5,2.0,18.0
2013-02-10T22:23,1,1.69,7.5,0.0,8.5
2013-02-10T22:15,5,3.47,14.5,3.0,18.5
2013-02-08T10:11,6,2.75,12.5,2.0,15.0
2013-02-08T10:24,1,0.62,4.5,0.0,5.0
2013-02-08T09:58,1,3.06,17.0,2.0,19.5
2013-02-08T10:19,5,0.65,4.5,0.0,5.0
2013-02-08T10:33,3,0.43,4.0,1.0,5.5
2013-02-10T21:36,1,6.37,20.5,5.25,26.75
2013-02-10T21:33,2,4.72,16.0,3.0,20.0
2013-02-05T19:21,2,0.55,4.0,1.0,6.5
2013-02-10T21:45,1,1.32,8.0,1.0,10.0
2013-02-08T09:50,2,0.73,6.5,1.0,8.0
2013-02-05T19:28,1,1.07,7.0,0.0,8.5
2013-02-08T09:51,2,0.29,3.5,0.0,4.0
2013-02-05T19:23,1,2.18,9.5,0.0,11.0
2013-02-08T09:42,6,0.69,7.5,0.0,8.0
2013-02-10T21:45,6,0.54,4.5,1.0,6.5
2013-02-05T19:19,1,2.83,12.0,0.0,13.5
2013-02-08T09:32,1,2.6,14.0,0.0,14.5
2013-02-10T21:48,2,0.63,4.5,1.0,6.5
2013-02-10T21:45,3,2.19,8.5,2.25,11.75
2013-02-08T09:29,1,3.54,16.0,0.0,16.5
2013-02-10T21:42,1,1.88,9.0,2.38,12.38
2013-02-08T09:28,1,3.1,16.5,1.0,18.0
2013-02-08T09:48,1,0.78,6.0,0.0,6.5
2013-02-08T09:43,1,0.67,7.0,1.0,8.5
2013-02-08T09:29,1,6.41,23.0,4.6,28.1
2013-02-10T21:43,1,1.16,6.5,0.0,7.5
2013-02-08T09:46,1,0.65,5.5,0.0,6.0
2013-02-05T19:30,5,1.04,5.5,0.0,7.0
2013-02-05T19:30,6,0.48,4.5,2.0,8.0
2013-02-10T21:31,2,4.92,20.0,4.1,25.1
2013-02-05T19:14,1,5.82,19.5,5.12,26.12
2013-02-05T19:15,1,3.35,12.5,2.7,16.7
2013-02-05T19:02,1,8.8,27.5,0.0,29.0
2013-02-10T21:13,1,5.43,19.5,4.0,24.5
2013-02-10T21:19,1,4.72,16.5,0.0,17.5
2013-02-10T21:38,1,2.99,10.5,2.2,13.7
2013-02-05T19:26,1,0.69,4.5,1.0,7.0
2013-02-10T21:18,1,4.71,17.0,4.38,22.38
2013-02-10T21:26,2,3.41,12.5,1.5,15.0
2013-02-05T19:16,5,1.5,8.5,2.85,12.85
2013-02-10T21:23,1,1.77,9.0,1.0,11.0
2013-02-05T19:28,5,1.33,8.0,2.25,11.75
2013-02-08T09:56,2,0.3,8.5,0.0,9.0
2013-02-10T22:02,5,1.52,9.0,1.0,11.0
2013-02-08T09:58,1,0.93,7.0,0.0,7.5
2013-02-10T21:55,1,9.75,28.5,0.0,34.3
2013-02-10T22:08,6,0.99,5.5,0.0,6.5
2013-02-05T19:36,5,1.3,6.5,0.0,8.0
2013-02-10T21:57,1,8.47,24.0,1.0,30.8
2013-02-10T22:01,2,3.55,13.0,0.0,14.0
2013-02-10T21:55,1,7.78,22.5,0.0,28.3
2013-02-08T09:39,1,5.08,21.5,4.3,26.3
2013-02-10T21:59,2,2.59,12.5,0.0,13.5
2013-02-10T22:09,1,2.49,8.5,1.75,11.25
2013-02-05T19:21,1,10.24,30.0,6.2,42.5
2013-02-10T22:03,1,3.24,12.5,2.6,16.1
2013-02-05T19:40,1,0.46,3.5,1.12,6.12
2013-02-05T19:24,3,4.1,15.5,0.0,17.0
2013-02-10T21:49,2,12.17,35.0,8.88,44.88
2013-02-05T19:05,1,2.31,13.0,2.8,17.3
2013-02-05T18:59,5,5.93,21.5,2.0,25.0
2013-02-10T21:24,2,1.08,5.5,1.2,7.7
2013-02-08T08:59,1,19.57,52.0,0.0,52.5
2013-02-05T19:23,5,0.54,5.0,0.0,6.5
2013-02-01T06:58:28,1,2.4,11.0,2.3,13.8
2013-02-10T21:20,1,0.95,7.0,2.25,10.25
2013-02-08T09:29,1,1.02,8.0,2.0,10.5
2013-02-05T19:04,4,6.16,23.0,4.8,29.3
2013-02-08T09:24,1,0.95,9.5,0.0,10.0
2013-02-10T21:25,1,1.39,6.0,0.0,7.0
2013-02-10T21:21,2,2.07,8.5,0.95,10.45
2013-02-08T09:38,1,0.58,4.0,0.0,4.5
2013-02-10T21:30,1,0.02,2.5,0.0,3.5
2013-02-10T21:06,1,8.21,26.0,0.0,27.0
2013-02-08T09:30,5,0.85,6.5,0.5,7.5
2013-02-10T21:24,2,1.82,8.0,2.12,11.12
2013-02-08T09:23,1,2.07,12.5,0.0,13.0
2013-02-08T09:25,1,1.18,10.0,2.5,13.0
2013-02-08T09:35,1,0.99,5.5,0.0,6.0
2013-02-08T09:10,1,5.42,22.0,0.0,22.5
2013-02-08T09:36,1,0.41,4.0,0.0,4.5
2013-02-08T09:32,2,1.17,7.0,1.0,8.5
2013-02-10T22:31,1,0.99,5.5,0.0,6.5
2013-02-10T22:26,2,1.87,8.5,1.0,10.5
2013-02-08T10:02,1,1.34,10.5,0.0,11.0
2013-02-10T21:44,1,2.91,10.5,0.0,11.5
2013-02-08T10:07,1,2.07,11.5,3.45,15.45
2013-02-10T22:24,1,3.33,12.5,3.9,17.4
2013-02-08T10:07,1,4.18,16.0,0.0,16.5
2013-02-05T19:32,5,3.78,14.0,0.0,15.5
2013-02-05T19:45,1,0.85,6.0,1.4,8.9
2013-02-08T10:00,1,3.24,18.0,0.0,18.5
2013-02-08T10:21,1,0.65,4.5,0.0,5.0
2013-02-08T10:12,6,1.74,10.5,2.1,13.1
2013-02-05T19:44,5,1.11,6.0,1.4,8.9
2013-02-08T10:09,1,1.09,7.5,1.0,9.0
2013-02-08T10:19,5,1.11,6.0,0.0,6.5
2013-02-10T22:31,1,1.04,6.0,0.0,7.0
2013-02-08T10:16,5,1.18,6.5,0.0,7.0
2013-02-10T22:28,2,1.17,6.5,1.0,8.5
2013-02-08T10:18,3,1.21,6.5,0.0,7.0
2013-02-08T10:23,1,0.39,4.0,0.0,4.5
2013-02-08T10:18,1,0.52,5.5,0.0,6.0
2013-02-10T22:25,6,1.41,7.0,1.5,9.5
2013-02-08T10:08,1,2.57,13.5,3.38,17.38
2013-02-05T19:47,1,0.81,5.0,1.2,7.7
2013-02-05T19:48,4,1.41,6.0,0.0,7.5
2013-02-08T10:19,1,1.41,6.5,0.0,7.0
2013-02-10T22:25,1,2.72,10.5,2.2,13.7
2013-02-10T22:32,3,0.59,4.5,0.0,5.5
2013-02-10T22:28,1,2.34,10.0,0.0,11.0
2013-02-10T22:31,1,1.86,7.5,1.25,9.75
2013-02-10T22:22,1,3.18,13.0,1.5,15.5
2013-02-08T10:11,6,2.26,12.0,2.4,14.9
2013-02-08T10:17,1,1.49,8.5,0.0,9.0
2013-02-08T10:14,1,2.0,11.5,2.3,14.3
2013-02-10T22:15,2,3.42,15.0,0.0,16.0
2013-02-08T09:48,1,10.36,33.5,6.7,40.7
2013-02-08T10:03,1,2.35,14.5,4.35,19.35
2013-02-08T09:59,1,2.96,14.5,0.0,15.0
2013-02-08T10:18,1,1.39,7.0,0.0,7.5
2013-02-08T10:08,5,3.17,13.5,0.0,14.0
2013-02-10T22:29,1,3.36,13.5,3.5,18.0
2013-02-08T09:39,2,1.96,9.0,1.8,11.3
2013-02-05T19:08,1,4.59,18.5,3.9,23.9
2013-02-10T21:18,1,16.73,52.0,8.0,65.3
2013-02-08T09:40,1,0.98,7.5,1.0,9.0
2013-02-05T19:30,4,0.84,5.0,0.75,7.25
2013-02-08T09:51,1,0.14,2.5,0.0,3.0
2013-02-10T21:37,2,3.82,14.0,2.9,17.9
2013-02-10T21:31,1,8.68,26.0,5.3,37.1
2013-02-10T21:44,1,0.54,4.5,0.0,5.5
2013-02-05T19:30,1,0.55,4.0,0.0,5.5
2013-02-10T21:26,2,2.11,10.5,2.2,13.7
2013-02-05T19:23,2,1.05,6.0,0.0,7.5
2013-02-10T21:15,1,7.99,52.0,10.4,67.7
2013-02-08T09:37,5,1.25,6.5,1.3,8.3
2013-02-10T21:32,1,1.56,7.0,0.0,8.0
2013-02-08T09:34,1,1.51,8.5,1.5,10.5
2013-02-10T21:32,2,1.74,8.0,2.55,11.55
2013-02-10T21:27,1,1.25,7.0,1.0,9.0
2013-02-05T19:08,1,11.95,34.5,7.1,47.9
2013-02-10T21:30,4,0.75,5.0,0.0,6.0
2013-02-10T21:35,1,1.35,6.0,0.0,7.0
2013-02-08T09:38,5,1.28,7.5,1.5,9.5
2013-02-10T21:48,1,0.01,2.5,0.0,3.5
2013-02-08T09:47,5,0.68,4.5,2.0,7.0
2013-02-10T21:32,1,3.82,12.5,0.0,13.5
2013-02-08T09:42,1,1.55,7.5,1.5,9.5
2013-02-08T09:46,2,0.66,5.0,0.0,5.5
2013-02-08T09:29,1,3.06,15.0,0.0,15.5
2013-02-10T21:39,1,1.56,8.0,0.0,9.0
2013-02-08T09:46,6,0.74,5.0,1.0,6.5
2013-02-08T09:34,1,4.49,17.0,2.0,19.5
2013-02-05T19:21,1,1.68,8.5,0.0,10.0
2013-02-10T21:43,2,1.09,5.5,1.0,7.5
2013-02-10T21:25,1,3.27,13.0,3.38,17.38
2013-02-08T09:45,1,0.99,6.0,1.0,7.5
2013-02-10T21:39,6,2.2,9.0,0.0,10.0
2013-02-10T21:35,3,3.66,12.5,0.0,13.5
2013-02-08T09:32,1,1.67,10.0,2.0,12.5
2013-02-10T21:30,2,3.74,13.5,0.0,14.5
2013-02-08T09:37,1,2.2,10.0,0.0,10.5
2013-02-05T19:22,1,2.38,10.0,0.0,11.5
2013-02-08T10:12,1,0.81,6.0,0.0,6.5
2013-02-08T10:06,1,1.78,9.5,0.0,10.0
2013-02-08T10:17,1,0.33,4.0,0.8,5.3
2013-02-08T10:01,1,2.87,14.0,2.8,17.3
2013-02-05T19:38,5,1.7,8.5,0.0,10.0
2013-02-08T10:02,4,1.87,12.0,2.4,14.9
2013-02-08T10:13,5,0.9,6.0,1.2,7.7
2013-02-08T09:58,5,3.14,16.5,2.0,19.0
2013-02-08T10:07,1,1.23,9.0,0.0,9.5
2013-02-08T10:11,1,1.07,10.5,2.62,13.62
2013-02-05T19:36,1,1.72,10.0,0.0,11.5
2013-02-10T22:23,1,0.69,4.5,1.0,6.5
2013-02-08T10:16,1,1.16,6.5,1.0,8.0
2013-02-08T10:09,1,1.71,10.5,0.0,11.0
2013-02-08T10:07,1,1.84,10.0,2.0,12.5
2013-02-08T09:59,1,0.11,8.5,1.7,10.7
2013-02-10T22:08,4,11.74,33.5,6.8,41.3
2013-02-10T22:23,1,4.17,14.0,2.9,17.9
2013-02-08T10:00,1,1.83,12.5,2.5,15.5
2013-02-08T09:57,1,2.58,13.5,0.0,14.0
2013-02-08T10:13,1,0.64,5.5,1.0,7.0
2013-02-08T10:13,5,0.97,6.0,0.0,6.5
2013-02-08T10:15,1,0.18,3.5,0.0,4.0
2013-02-10T22:24,5,1.31,6.5,2.0,9.5
2013-02-08T10:12,2,1.53,8.0,1.6,10.1
2013-02-08T10:14,5,2.05,9.0,0.0,9.5
2013-02-10T22:21,1,2.78,10.5,2.75,14.25
2013-02-10T22:24,1,1.21,6.0,0.0,7.0
2013-02-08T10:04,1,1.35,10.5,1.0,12.0
2013-02-08T10:01,1,4.59,18.0,0.0,18.5
2013-02-08T09:58,1,3.44,16.5,0.0,17.0
2013-02-08T10:08,1,2.65,12.5,2.0,15.0
2013-02-08T10:05,1,4.88,17.5,0.0,18.0
2013-02-08T10:12,1,0.75,6.0,0.0,6.5
2013-02-08T10:15,6,1.39,7.0,1.0,8.5
2013-02-05T19:39,1,2.92,11.0,0.0,12.5
2013-02-10T22:25,5,0.58,4.0,0.0,5.0
2013-02-10T22:15,3,4.01,14.5,3.0,18.5
2013-02-10T22:27,1,0.85,4.5,0.75,6.25
2013-02-08T10:13,2,1.01,6.0,0.0,6.5
2013-02-08T10:06,1,1.16,8.5,2.55,11.55
2013-02-10T21:48,1,3.29,11.0,0.0,12.0
2013-02-05T19:41,5,0.57,4.0,0.0,5.5
2013-02-08T09:37,3,8.52,28.0,0.0,33.3
2013-02-08T09:47,3,4.7,16.5,2.0,19.0
2013-02-08T09:59,1,0.28,3.5,0.0,4.0
2013-02-08T09:10,1,4.76,18.5,0.0,19.0
2013-02-08T09:30,2,0.81,5.5,0.0,6.0
2013-02-08T09:17,5,2.06,12.5,0.0,13.0
2013-02-08T09:31,1,0.33,4.0,0.0,4.5
2013-02-08T09:00,1,3.92,20.5,1.0,22.0
2013-02-08T09:17,1,1.83,13.5,0.0,14.0
2013-02-08T09:19,1,3.25,14.0,0.0,14.5
2013-02-08T09:28,5,1.49,7.0,0.0,7.5
2013-02-08T09:26,1,1.5,9.0,1.0,10.5
2013-02-08T09:55,1,1.34,8.0,1.0,9.5
2013-02-08T09:46,1,1.31,10.0,0.0,10.5
2013-02-10T21:58,1,1.96,8.5,1.0,10.5
2013-02-05T19:22,1,10.59,30.0,6.2,42.5
2013-02-05T19:37,3,1.06,6.0,0.0,7.5
2013-02-05T19:32,1,2.35,9.0,0.0,10.5
2013-02-08T09:55,2,1.11,5.5,0.0,6.0
2013-02-05T19:34,1,0.98,5.5,0.0,7.0
2013-02-10T22:00,1,1.02,6.0,0.0,7.0
2013-02-08T09:16,1,2.5,14.0,1.5,16.0
2013-02-08T09:08,5,11.13,36.0,9.0,50.3
2013-02-08T09:36,5,1.2,6.0,0.0,6.5
2013-02-08T09:30,6,0.9,6.0,1.2,7.7
2013-02-08T09:14,1,2.48,14.0,3.0,17.5
2013-02-08T09:19,3,2.8,13.5,3.38,17.38
2013-02-05T19:07,1,3.47,15.0,2.0,18.5
2013-02-05T19:13,1,2.91,12.0,2.6,16.1
2013-02-05T19:16,1,1.49,7.5,2.25,11.25
2013-02-05T19:22,1,1.8,7.0,1.6,10.1
2013-02-05T19:21,5,0.86,6.0,1.4,8.9
2013-02-10T21:19,1,2.56,10.0,2.1,13.1
2013-02-10T21:13,5,2.1,8.5,0.0,9.5
2013-02-10T21:18,1,1.44,7.0,1.5,9.5
2013-02-08T09:01,1,10.49,32.0,6.4,43.7
2013-02-08T09:52,1,1.25,7.5,0.0,8.0
2013-02-05T19:23,3,4.74,17.5,5.55,24.55
2013-02-10T21:37,3,15.84,52.0,0.0,57.3
2013-02-10T21:26,1,1.19,6.0,0.0,7.0
2013-02-05T19:06,2,1.41,8.0,1.5,11.0
2013-02-08T09:33,1,0.86,6.0,1.2,7.7
2013-02-05T19:25,1,1.1,5.5,0.0,7.0
2013-02-05T19:18,1,1.6,8.5,1.0,11.0
2013-02-05T19:14,1,2.37,11.5,3.12,16.12
2013-02-05T19:14,1,2.19,10.0,0.0,11.5
2013-02-05T19:24,5,0.9,5.0,0.0,6.5
2013-02-05T19:16,1,1.86,10.5,2.3,14.3
2013-02-05T19:27,1,0.52,4.5,1.0,7.0
2013-02-08T09:23,3,2.13,11.5,1.5,13.5
2013-02-05T19:20,1,0.59,5.0,1.2,7.7
2013-02-08T09:35,6,1.1,6.0,0.75,7.25
2013-02-05T19:20,2,1.27,6.5,1.5,9.5
2013-02-05T19:20,1,0.96,6.5,1.88,9.88
2013-02-10T21:02,3,3.62,16.5,0.0,17.5
2013-02-05T19:12,1,1.99,10.0,1.0,12.5
2013-02-10T21:20,2,1.02,6.0,0.75,7.75
2013-02-10T21:16,3,3.44,13.5,4.2,18.7
2013-02-08T09:28,1,0.99,9.5,1.9,11.9
2013-02-10T21:23,1,1.48,7.5,0.0,8.5
2013-02-10T20:57,2,1.76,8.5,1.8,11.3
2013-02-05T19:25,5,0.52,4.5,0.0,6.0
2013-02-05T19:17,1,0.93,6.5,1.0,9.0
2013-02-05T19:06,1,8.29,24.0,7.5,33.0
2013-02-05T19:15,1,2.11,9.5,0.0,11.0
2013-02-05T19:23,1,2.4,8.0,1.0,10.5
2013-02-05T19:20,5,1.06,7.0,0.0,8.5
2013-02-10T21:21,5,1.38,6.5,0.0,7.5
2013-02-05T19:20,1,1.14,6.0,0.0,7.5
2013-02-08T09:03,1,20.81,60.0,15.0,80.3
2013-02-10T21:22,1,1.86,8.0,0.0,9.0
2013-02-05T19:21,1,1.13,6.0,0.0,7.5
2013-02-10T21:29,1,1.34,7.5,0.0,8.5
2013-02-10T21:30,1,0.72,5.5,1.2,7.7
2013-02-10T21:28,1,1.57,8.5,1.5,11.0
2013-02-10T21:29,1,1.97,8.5,0.0,9.5
2013-02-08T09:25,3,2.6,14.0,0.0,14.5
2013-02-08T09:34,5,3.53,12.5,2.5,15.5
2013-02-10T21:13,1,11.56,34.0,0.0,39.8
2013-02-01T01:52:42,2,0.2,4.0,1.0,6.0
2013-02-10T20:53,3,1.14,5.5,0.0,6.5
2013-02-08T09:13,2,0.54,4.5,0.0,5.0
2013-02-05T18:55,1,2.04,12.5,2.7,16.7
2013-02-10T20:10,1,17.98,52.0,10.4,62.9
2013-02-10T20:43,1,2.34,10.5,0.0,11.5
2013-02-08T09:24,1,0.54,3.5,0.0,4.0
2013-02-10T20:53,1,8.23,24.0,4.9,34.7
2013-02-10T20:52,5,7.04,22.0,0.0,23.0
2013-02-10T21:04,2,1.24,7.0,0.0,8.0
2013-02-10T20:41,1,5.9,22.0,4.5,27.5
2013-02-10T21:00,2,2.25,9.5,2.0,12.5
2013-02-10T20:53,2,5.65,17.5,0.0,18.5
2013-02-10T20:51,1,1.1,6.5,1.0,8.5
2013-02-08T09:12,6,1.85,8.0,1.6,10.1
2013-02-08T08:29,1,20.49,52.0,0.0,52.5
2013-02-08T09:00,5,7.67,22.5,0.0,27.8
2013-02-08T09:07,5,1.83,9.0,1.8,11.3
2013-02-08T09:10,6,1.29,7.5,1.5,9.5
2013-02-05T18:45,2,12.87,36.5,7.5,50.3
2013-02-05T19:05,1,2.07,8.5,0.0,10.0
2013-02-05T19:08,5,0.54,4.5,0.0,6.0
2013-02-05T18:44,5,3.27,15.0,3.2,19.7
2013-02-10T20:41,1,2.81,12.0,2.5,15.5
2013-02-08T09:13,2,1.02,5.5,1.0,7.0
2013-02-08T09:07,5,1.35,9.0,1.5,11.0
2013-02-10T20:48,1,1.13,6.0,0.0,7.0
2013-02-08T09:07,1,0.97,8.5,0.0,9.0
2013-02-10T20:50,1,2.6,11.0,2.3,14.3
2013-02-10T20:33,6,10.74,30.0,0.0,31.0
2013-02-08T08:56,1,16.5,44.5,0.0,45.0
2013-02-10T21:00,1,1.12,5.5,1.2,7.7
2013-02-10T20:41,1,9.55,29.0,7.38,37.38
2013-02-10T20:59,1,2.78,10.5,0.0,11.5
2013-02-08T09:10,1,1.51,13.0,2.0,15.5
2013-02-10T20:35,2,7.64,27.0,5.5,33.5
2013-02-08T09:11,1,2.32,11.5,2.0,14.0
2013-02-08T09:21,1,0.99,6.0,1.2,7.7
2013-02-08T09:17,6,1.28,7.5,0.0,8.0
2013-02-08T09:20,5,0.68,5.5,0.0,6.0
2013-02-08T08:47,4,16.49,52.0,0.0,57.3
2013-02-10T21:05,1,0.01,2.5,0.0,3.5
2013-02-05T19:42,1,1.77,8.5,0.0,10.0
2013-02-05T19:43,1,1.06,7.5,0.0,9.0
2013-02-08T10:20,1,1.27,8.5,0.0,9.0
2013-02-08T10:21,1,4.04,14.0,0.0,14.5
2013-02-05T19:46,6,1.41,7.0,2.0,10.5
2013-02-05T19:49,4,0.66,5.5,0.0,7.0
2013-02-08T10:14,1,2.1,11.5,2.3,14.3
2013-02-05T19:30,1,9.57,31.0,8.0,40.5
2013-02-05T19:43,6,2.75,11.5,0.0,13.0
2013-02-10T22:41,1,1.08,5.5,0.75,7.25
2013-02-05T19:40,1,2.26,11.5,2.0,15.0
2013-02-08T09:37,1,6.22,19.5,2.5,22.5
2013-02-08T09:44,1,0.67,5.5,0.0,6.0
2013-02-10T21:34,1,3.62,13.5,0.0,14.5
2013-02-10T21:34,1,3.04,12.5,0.0,13.5
2013-02-08T09:45,1,2.01,8.0,0.0,8.5
2013-02-08T09:48,1,1.04,6.0,1.2,7.7
2013-02-08T09:49,1,1.01,5.0,0.5,6.0
2013-02-08T09:41,2,2.39,11.0,1.0,12.5
2013-02-10T21:34,1,2.56,13.0,0.0,14.0
2013-02-10T21:40,1,1.16,7.0,0.0,8.0
2013-02-08T09:45,1,0.86,6.5,1.0,8.0
2013-02-08T09:35,1,1.61,11.5,0.0,12.0
2013-02-10T21:32,1,4.9,17.0,0.0,18.0
2013-02-10T21:33,1,4.59,16.0,3.3,20.3
2013-02-08T09:45,1,0.65,5.0,0.0,5.5
2013-02-05T19:16,1,2.84,13.0,0.0,14.5
2013-02-10T21:34,2,4.07,14.5,0.0,15.5
2013-02-10T21:43,1,1.27,6.5,0.0,7.5
2013-02-10T21:43,1,0.74,5.0,0.0,6.0
2013-02-08T09:39,1,7.84,23.0,4.0,32.3
2013-02-08T09:45,1,0.81,6.5,0.0,7.0
2013-02-08T09:36,1,0.61,8.5,2.12,11.12
2013-02-10T21:22,1,17.47,52.0,10.4,62.9
2013-02-08T09:36,1,4.36,15.5,3.1,19.1
2013-02-10T21:52,1,0.84,4.5,1.0,6.5
2013-02-10T21:12,1,4.69,18.0,0.0,19.0
2013-02-05T19:13,5,1.78,8.5,0.0,10.0
2013-02-10T21:20,1,0.94,5.5,1.2,7.7
